States,Year,Quarter,District,Trans_Counts,Amount
Telangana,2019,4,Nalgonda,1934313,4432868129
Telangana,2019,4,Khammam,1917973,3902061677
Telangana,2019,4,Nizamabad,1638281,3627249339
Telangana,2019,4,Siddipet,1508776,3271349293
Telangana,2020,1,Hyderabad,94177232,1.83E+11
Telangana,2020,1,Rangareddy,31802492,45881228274
Telangana,2020,1,Medchal Malkajgiri,25458101,37404467181
Telangana,2020,1,Warangal Urban,6200767,12008422912
Telangana,2020,1,Sangareddy,4610027,8691296108
Telangana,2020,1,Karimnagar,3037633,6437076499
Telangana,2020,1,Nalgonda,2636023,6345459439
Telangana,2020,1,Khammam,2537352,5525879244
Telangana,2020,1,Nizamabad,2202642,4951415940
Telangana,2020,1,Siddipet,1912271,4387174573
Telangana,2020,2,Hyderabad,56374644,1.31E+11
Telangana,2020,2,Rangareddy,18068048,31273545586
Telangana,2020,2,Medchal Malkajgiri,17860704,29732057895
Telangana,2020,2,Warangal Urban,6239185,13617334892
Telangana,2020,2,Sangareddy,4807036,8780427656
Telangana,2020,2,Nalgonda,3786127,8540610043
Telangana,2020,2,Khammam,3329665,7845967967
Telangana,2020,2,Karimnagar,3030914,6621194088
Telangana,2020,2,Nizamabad,2750473,6638415628
Telangana,2020,2,Siddipet,2417054,5240899390
Telangana,2020,3,Hyderabad,99285803,2.28E+11
Telangana,2020,3,Rangareddy,29573243,51787722036
Telangana,2020,3,Medchal Malkajgiri,28698311,48831695002
Telangana,2020,3,Warangal Urban,7847624,17470830635
Telangana,2020,3,Sangareddy,6800085,12980683897
Telangana,2020,3,Nalgonda,5228596,12019426389
Telangana,2020,3,Khammam,4612672,10624076063
Telangana,2020,3,Karimnagar,4242409,9665080706
Telangana,2020,3,Nizamabad,3738711,8812060817
Telangana,2020,3,Bhadradri Kothagudem,3196550,7671316620
Telangana,2020,4,Hyderabad,117008707,2.43E+11
Telangana,2020,4,Rangareddy,53405219,89256130453
Telangana,2020,4,Medchal Malkajgiri,49900746,81801106073
Telangana,2020,4,Warangal Urban,11918795,25712185991
Telangana,2020,4,Sangareddy,11444304,22088541539
Telangana,2020,4,Nalgonda,7966177,19282405660
Telangana,2020,4,Khammam,7035947,16464448770
Telangana,2020,4,Karimnagar,6853847,15369367186
Telangana,2020,4,Nizamabad,5857682,15245199023
Telangana,2020,4,Bhadradri Kothagudem,5185352,12782078782
Telangana,2021,1,Hyderabad,169703372,3.17E+11
Telangana,2021,1,Rangareddy,60675056,98883148961
Telangana,2021,1,Medchal Malkajgiri,54854446,87516738646
Telangana,2021,1,Warangal Urban,13629397,28292658503
Telangana,2021,1,Sangareddy,12350347,23546322115
Telangana,2021,1,Nalgonda,8018559,19628854223
Telangana,2021,1,Khammam,7140986,17657527187
Telangana,2021,1,Karimnagar,6934134,15385243677
Telangana,2021,1,Nizamabad,5831809,14665519256
Telangana,2021,1,Bhadradri Kothagudem,5386614,13659056643
Telangana,2021,2,Hyderabad,212326623,4.25E+11
Telangana,2021,2,Rangareddy,63155281,1.14E+11
Telangana,2021,2,Medchal Malkajgiri,58755991,1.03E+11
Telangana,2021,2,Warangal Urban,15534189,35324332007
Telangana,2021,2,Sangareddy,14851128,28799723417
Telangana,2021,2,Nalgonda,10161723,25305904142
Telangana,2021,2,Khammam,9096326,23771340185
Telangana,2021,2,Karimnagar,8548354,20534233591
Telangana,2021,2,Nizamabad,7753597,21755545090
Telangana,2021,2,Bhadradri Kothagudem,6854796,16726841231
Telangana,2021,3,Hyderabad,262028284,4.79E+11
Telangana,2021,3,Rangareddy,87884143,1.48E+11
Telangana,2021,3,Medchal Malkajgiri,79514766,1.31E+11
Telangana,2021,3,Warangal Urban,20050897,41422180517
Telangana,2021,3,Sangareddy,18758999,33876669678
Telangana,2021,3,Nalgonda,11844124,26760618928
Telangana,2021,3,Khammam,10938504,25395360624
Telangana,2021,3,Karimnagar,10704240,23540118368
Telangana,2021,3,Nizamabad,9331288,22809748582
Telangana,2021,3,Bhadradri Kothagudem,8176066,18135807093
Telangana,2021,4,Hyderabad,325636475,5.82E+11
Telangana,2021,4,Rangareddy,111354739,1.89E+11
Telangana,2021,4,Medchal Malkajgiri,98780634,1.65E+11
Telangana,2021,4,Warangal Urban,24530882,50725020757
Telangana,2021,4,Sangareddy,23598968,43773604056
Telangana,2021,4,Nalgonda,14645444,33883155724
Telangana,2021,4,Khammam,13424236,31245204308
Telangana,2021,4,Karimnagar,13040240,29149229156
Telangana,2021,4,Nizamabad,12113902,31740368651
Telangana,2021,4,Bhadradri Kothagudem,10121890,22567782620
Telangana,2022,1,Hyderabad,372711414,6.62E+11
Telangana,2022,1,Rangareddy,127675017,2.17E+11
Telangana,2022,1,Medchal Malkajgiri,110893187,1.85E+11
Telangana,2022,1,Warangal Urban,27504554,56954288260
Telangana,2022,1,Sangareddy,27250369,50754041230
Telangana,2022,1,Nalgonda,17014104,39284842781
Telangana,2022,1,Khammam,15266245,35894472742
Telangana,2022,1,Karimnagar,14698433,32332888870
Telangana,2022,1,Nizamabad,13749642,33996713436
Telangana,2022,1,Siddipet,11464769,25404779557
Telangana,2022,2,Hyderabad,446470234,7.76E+11
Telangana,2022,2,Rangareddy,161888380,2.67E+11
Telangana,2022,2,Medchal Malkajgiri,134114768,2.21E+11
Telangana,2022,2,Warangal Urban,32791256,66551476649
Telangana,2022,2,Sangareddy,32680472,59585382581
Telangana,2022,2,Nalgonda,19977314,44558915743
Telangana,2022,2,Khammam,17688119,40474391433
Telangana,2022,2,Karimnagar,17621343,38465054891
Telangana,2022,2,Nizamabad,16389018,40970987322
Telangana,2022,2,Siddipet,13598517,29087166428
Telangana,2022,3,Hyderabad,1018658174,1.59E+12
Telangana,2022,3,Rangareddy,169029273,2.73E+11
Telangana,2022,3,Medchal Malkajgiri,136384039,2.23E+11
Telangana,2022,3,Sangareddy,33187414,57832647223
Telangana,2022,3,Warangal Urban,27244856,55794322101
Telangana,2022,3,Nalgonda,19442094,40798032881
Telangana,2022,3,Karimnagar,17095584,36478353449
Telangana,2022,3,Khammam,17010697,36789751401
Telangana,2022,3,Nizamabad,15374558,35480941123
Telangana,2022,3,Siddipet,12900290,27570105119
Telangana,2022,4,Hyderabad,1133829812,1.75E+12
Telangana,2022,4,Rangareddy,191136402,2.96E+11
Telangana,2022,4,Medchal Malkajgiri,151514969,2.38E+11
Telangana,2022,4,Sangareddy,38000808,64649951913
Telangana,2022,4,Warangal Urban,29269688,57991182917
Telangana,2022,4,Nalgonda,21928009,45517531285
Telangana,2022,4,Karimnagar,19056918,39357490541
Telangana,2022,4,Khammam,18924276,39626352508
Telangana,2022,4,Nizamabad,18308473,42744693428
Telangana,2022,4,Siddipet,14715170,30384216197
Tripura,2018,1,West Tripura,70467,68418341.28
Tripura,2018,1,South Tripura,18338,13785118.33
Tripura,2018,1,Sepahijala,14107,13224752.64
Tripura,2018,1,Gomati,12229,11277259.26
Tripura,2018,1,North Tripura,9915,10869174.63
Tripura,2018,1,Dhalai,9195,8812172.047
Tripura,2018,1,Khowai,8838,7242490.358
Tripura,2018,1,Unakoti,5068,4349605.994
Tripura,2018,2,West Tripura,108318,127784098.6
Tripura,2018,2,South Tripura,22366,18977158.3
Tripura,2018,2,Sepahijala,18815,23613654.49
Tripura,2018,2,Gomati,16000,15955619.88
Tripura,2018,2,Dhalai,14563,15283111.13
Tripura,2018,2,North Tripura,13859,16015790.91
Tripura,2018,2,Khowai,11440,12338889.1
Tripura,2018,2,Unakoti,9198,6923396.262
Tripura,2018,3,West Tripura,168029,229530961.8
Tripura,2018,3,South Tripura,49250,45613113.08
Tripura,2018,3,Gomati,34380,36259157.95
Tripura,2018,3,Sepahijala,33646,39779005.12
Tripura,2018,3,Unakoti,29360,19643274.58
Tripura,2018,3,North Tripura,25747,30157424.75
Tripura,2018,3,Dhalai,22350,31331691.37
Tripura,2018,3,Khowai,14941,21548759.43
Tripura,2018,4,West Tripura,192827,305112898.6
Tripura,2018,4,Sepahijala,53688,62851730.05
Tripura,2018,4,South Tripura,49820,66095950.12
Tripura,2018,4,Gomati,38970,48523976.18
Tripura,2018,4,North Tripura,34385,44032488.78
Tripura,2018,4,Dhalai,28775,46429185.35
Tripura,2018,4,Khowai,26880,33718919.53
Tripura,2018,4,Unakoti,22714,18120450.88
Tripura,2019,1,West Tripura,269281,356302222.9
Tripura,2019,1,Sepahijala,65545,79750942.7
Tripura,2019,1,South Tripura,64445,78239589.1
Tripura,2019,1,Gomati,51994,62247963.56
Tripura,2019,1,Khowai,36291,41097809.27
Tripura,2019,1,North Tripura,35513,53359801.42
Tripura,2019,1,Dhalai,33295,57107027.86
Tripura,2019,1,Unakoti,24562,28789584.84
Tripura,2019,2,West Tripura,259708,400168803.6
Tripura,2019,2,South Tripura,58687,93657802.47
Tripura,2019,2,Sepahijala,51675,91802336.89
Tripura,2019,2,Gomati,44671,72233524.18
Tripura,2019,2,Dhalai,35446,57168085.15
Tripura,2019,2,North Tripura,34750,57253647.85
Tripura,2019,2,Khowai,27357,39594573.11
Tripura,2019,2,Unakoti,20264,29942709.58
Tripura,2019,3,West Tripura,370916,501659348.3
Tripura,2019,3,South Tripura,66682,99290824.56
Tripura,2019,3,Sepahijala,64021,100769508.4
Tripura,2019,3,Gomati,60249,87365263.3
Tripura,2019,3,North Tripura,49503,71077675.09
Tripura,2019,3,Dhalai,44468,71345910.41
Tripura,2019,3,Khowai,31061,48267493.2
Tripura,2019,3,Unakoti,24817,37601399.54
Tripura,2019,4,West Tripura,394538,585934433.6
Tripura,2019,4,South Tripura,76273,115116709.4
Tripura,2019,4,Sepahijala,73165,126608014.7
Tripura,2019,4,Gomati,72919,107373443.7
Tripura,2019,4,North Tripura,61226,90362263.29
Tripura,2019,4,Dhalai,52188,79988122.43
Tripura,2019,4,Khowai,35979,55953879.3
Tripura,2019,4,Unakoti,35536,54063293.82
Tripura,2020,1,West Tripura,461888,795860840.7
Tripura,2020,1,South Tripura,89869,155003031.7
Tripura,2020,1,Sepahijala,82186,153302286.8
Tripura,2020,1,Gomati,77355,136218980
Tripura,2020,1,North Tripura,71460,109976480.5
Tripura,2020,1,Dhalai,61425,99410788.98
Tripura,2020,1,Khowai,43027,73376986.43
Tripura,2020,1,Unakoti,37292,65629411.25
Tripura,2020,2,West Tripura,422021,779679850
Tripura,2020,2,South Tripura,120386,209028177.9
Tripura,2020,2,Sepahijala,113723,189445992.2
Tripura,2020,2,North Tripura,101129,142793248.5
Tripura,2020,2,Gomati,94532,143272330
Tripura,2020,2,Dhalai,91473,139760407.5
Tripura,2020,2,Khowai,57871,87108349.83
Tripura,2020,2,Unakoti,51385,78087527.62
Tripura,2020,3,West Tripura,522218,937726111.8
Tripura,2020,3,South Tripura,151881,270869695.8
Tripura,2020,3,Sepahijala,144693,269350118.6
Tripura,2020,3,North Tripura,126884,207965073.8
Tripura,2020,3,Gomati,121329,214785928.1
Tripura,2020,3,Dhalai,114616,192403601.4
Tripura,2020,3,Khowai,72823,129761070.2
Tripura,2020,3,Unakoti,63441,118957916.5
Tripura,2020,4,West Tripura,692509,1319546164
Tripura,2020,4,South Tripura,182583,347232002.6
Tripura,2020,4,Sepahijala,165182,336834539.2
Tripura,2020,4,North Tripura,164023,307732518.8
Tripura,2020,4,Gomati,149404,291692706.5
Tripura,2020,4,Dhalai,137188,266253033.1
Tripura,2020,4,Khowai,83899,156613600.3
Tripura,2020,4,Unakoti,77102,156226431.6
Tripura,2021,1,West Tripura,692376,1402040321
Tripura,2021,1,South Tripura,150265,357643996.1
Tripura,2021,1,North Tripura,143060,318074681.8
Tripura,2021,1,Sepahijala,141426,365525453.4
Tripura,2021,1,Gomati,127271,295815100
Tripura,2021,1,Dhalai,116945,274079611.3
Tripura,2021,1,Khowai,71155,160906168.9
Tripura,2021,1,Unakoti,68925,161256237.6
Tripura,2021,2,West Tripura,772723,1463071251
Tripura,2021,2,North Tripura,176067,351155989.3
Tripura,2021,2,South Tripura,171713,365935948
Tripura,2021,2,Sepahijala,166437,361358159
Tripura,2021,2,Gomati,148554,309610328.8
Tripura,2021,2,Dhalai,138998,278586073.4
Tripura,2021,2,Unakoti,88092,174170768.1
Tripura,2021,2,Khowai,81845,164265843
Tripura,2021,3,West Tripura,960039,1895464983
Tripura,2021,3,North Tripura,210698,454116633.3
Tripura,2021,3,Sepahijala,195392,447581559.2
Tripura,2021,3,South Tripura,186827,414556972.5
Tripura,2021,3,Dhalai,167446,368906160.2
Tripura,2021,3,Gomati,166441,372982272.5
Tripura,2021,3,Unakoti,105296,228625158.4
Tripura,2021,3,Khowai,89061,181900029.4
Tripura,2021,4,West Tripura,1174499,2328859194
Tripura,2021,4,North Tripura,255959,590088928.3
Tripura,2021,4,Sepahijala,233920,570421104.2
Tripura,2021,4,South Tripura,219422,560735150.1
Tripura,2021,4,Gomati,200196,454492828.8
Tripura,2021,4,Dhalai,194907,448039146.8
Tripura,2021,4,Unakoti,130201,289484907.9
Tripura,2021,4,Khowai,111589,254808204.6
Tripura,2022,1,West Tripura,1340631,2620170135
Tripura,2022,1,North Tripura,310764,699778044.2
Tripura,2022,1,Sepahijala,257586,636388326.3
Tripura,2022,1,South Tripura,242720,632737978.8
Tripura,2022,1,Gomati,230019,517368490.2
Tripura,2022,1,Dhalai,216216,501758621.2
Tripura,2022,1,Unakoti,148265,349475550.5
Tripura,2022,1,Khowai,124989,289652618.6
Tripura,2022,2,West Tripura,1654938,2957075285
Tripura,2022,2,North Tripura,347933,745615506.6
Tripura,2022,2,Sepahijala,301211,703075146.3
Tripura,2022,2,South Tripura,270412,649809730.9
Tripura,2022,2,Gomati,269581,581885804.2
Tripura,2022,2,Dhalai,258585,545900041.1
Tripura,2022,2,Unakoti,168534,380245834.4
Tripura,2022,2,Khowai,147470,314663693.9
Tripura,2022,3,West Tripura,2286054,4317123306
Tripura,2022,3,North Tripura,400198,829909312.3
Tripura,2022,3,Sepahijala,358452,818757043
Tripura,2022,3,Gomati,294377,612183432.9
Tripura,2022,3,Dhalai,287101,618208457.3
Tripura,2022,3,South Tripura,286379,682522212.6
Tripura,2022,3,Unakoti,179593,406385690.1
Tripura,2022,3,Khowai,164425,363263351.2
Tripura,2022,4,West Tripura,3006900,5757593407
Tripura,2022,4,North Tripura,460914,940748505.6
Tripura,2022,4,Sepahijala,352709,784953776.8
Tripura,2022,4,South Tripura,318517,743429832.5
Tripura,2022,4,Gomati,303790,606245959.1
Tripura,2022,4,Unakoti,292384,653255260.8
Tripura,2022,4,Dhalai,289984,592125895.9
Tripura,2022,4,Khowai,172992,374619180.9
Uttar Pradesh,2018,1,Gautam Buddha Nagar,1387567,2065704007
Uttar Pradesh,2018,1,Lucknow,949749,1271848634
Uttar Pradesh,2018,1,Ghaziabad,751503,1146504201
Uttar Pradesh,2018,1,Prayagraj,628453,652988000.4
Uttar Pradesh,2018,1,Varanasi,573338,534929627.4
Uttar Pradesh,2018,1,Kanpur Nagar,493390,550298920
Uttar Pradesh,2018,1,Gorakhpur,324943,377954039.8
Uttar Pradesh,2018,1,Bareilly,306561,272420020
Uttar Pradesh,2018,1,Agra,298049,353477588.3
Uttar Pradesh,2018,1,Meerut,267015,345744809.6
Uttar Pradesh,2018,2,Gautam Buddha Nagar,1942298,3398984097
Uttar Pradesh,2018,2,Lucknow,1289613,2162778201
Uttar Pradesh,2018,2,Ghaziabad,1034409,1868838027
Uttar Pradesh,2018,2,Varanasi,836072,956626447.4
Uttar Pradesh,2018,2,Prayagraj,804712,1129002834
Uttar Pradesh,2018,2,Kanpur Nagar,675908,954304697.8
Uttar Pradesh,2018,2,Gorakhpur,457691,790320803.9
Uttar Pradesh,2018,2,Agra,401983,637164565.7
Uttar Pradesh,2018,2,Bareilly,385460,487371978.8
Uttar Pradesh,2018,2,Meerut,374625,606678416.6
Uttar Pradesh,2018,3,Varanasi,3305134,2367346800
Uttar Pradesh,2018,3,Gautam Buddha Nagar,3256802,4828673888
Uttar Pradesh,2018,3,Lucknow,1745149,3120535504
Uttar Pradesh,2018,3,Ghaziabad,1537030,2613540895
Uttar Pradesh,2018,3,Sitapur,1244942,657116597.6
Uttar Pradesh,2018,3,Prayagraj,1091032,1590288137
Uttar Pradesh,2018,3,Kanpur Nagar,884952,1382466122
Uttar Pradesh,2018,3,Gorakhpur,589891,1060239356
Uttar Pradesh,2018,3,Kheri,588144,407114607.6
Uttar Pradesh,2018,3,Bareilly,530401,701813397.9
Uttar Pradesh,2018,4,Gautam Buddha Nagar,6083056,7483532544
Uttar Pradesh,2018,4,Ghaziabad,2891774,4117778328
Uttar Pradesh,2018,4,Lucknow,2611582,4678614439
Uttar Pradesh,2018,4,Varanasi,1806800,2082572099
Uttar Pradesh,2018,4,Prayagraj,1603709,2373886786
Uttar Pradesh,2018,4,Kanpur Nagar,1254123,2045066576
Uttar Pradesh,2018,4,Gorakhpur,879250,1682899422
Uttar Pradesh,2018,4,Bareilly,797506,1011406319
Uttar Pradesh,2018,4,Agra,705927,1401083561
Uttar Pradesh,2018,4,Meerut,700099,1476906079
Uttar Pradesh,2019,1,Gautam Buddha Nagar,10750094,10286434897
Uttar Pradesh,2019,1,Lucknow,6724967,10007890617
Uttar Pradesh,2019,1,Ghaziabad,4604564,5631770850
Uttar Pradesh,2019,1,Prayagraj,2524007,3328073518
Uttar Pradesh,2019,1,Varanasi,2290282,2681050295
Uttar Pradesh,2019,1,Kanpur Nagar,2045370,2882041801
Uttar Pradesh,2019,1,Gorakhpur,1266510,2149018598
Uttar Pradesh,2019,1,Bareilly,1150731,1325492845
Uttar Pradesh,2019,1,Meerut,1120213,1863635814
Uttar Pradesh,2019,1,Agra,1055850,1798577434
Uttar Pradesh,2019,2,Lucknow,12624404,22426462675
Uttar Pradesh,2019,2,Gautam Buddha Nagar,9667218,10716810454
Uttar Pradesh,2019,2,Ghaziabad,4679159,6368927863
Uttar Pradesh,2019,2,Kanpur Nagar,2572884,4421750497
Uttar Pradesh,2019,2,Prayagraj,2300600,3610973840
Uttar Pradesh,2019,2,Varanasi,2098693,3382380918
Uttar Pradesh,2019,2,Gorakhpur,1168931,2516446620
Uttar Pradesh,2019,2,Meerut,1123899,2212165529
Uttar Pradesh,2019,2,Agra,1094456,2048417270
Uttar Pradesh,2019,2,Bareilly,893059,1444372594
